transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,account_balance,created_at
5003,100393,2025-04-25,credit,N/A,"₹15,875",2025-08-20 14:55:41
5004,100393,2025-13-40,credit,"₹1,506",17381,2025-07-21 14:55:41
5005,100393,2025-10-13,debit,5116,12265,2025-07-15 14:55:41
5006,100393,2025-04-26,,17736,12265,2025-12-26 14:55:41
5007,100393,30/08/2025,credit,19892,32157,2026-01-09 14:55:41
5008,100393,2025-10-16,debit,19392,"₹12,765",2025-09-27 14:55:41
5009,100393,2025-13-40,debit,N/A,0,2025-07-15 14:55:41
5010,100394,2025-06-10,credit,1989,36825,2025-08-10 14:55:41
5011,100394,2025-03-24,credit,8870,45695,2025-07-18 14:55:41
5012,100394,2025-08-11,credit,--,"57,219",2025-10-11 14:55:41
5013,100394,2025-05-24,,N/A,--,2025-10-23 14:55:41
5014,100394,2025-03-03,debit,"7,388",49831,2025-10-13 14:55:41
5015,100394,2025-06-27,credit,16968,66799,2025-09-24 14:55:41
5016,100394,2025-01-03,,N/A,66799,2025-11-28 14:55:41
5017,100394,2025-05-17,credit,2149,"68,948",2025-10-16 14:55:41
5018,100394,2025-07-12,,"6,321",68948,2025-08-03 14:55:41
5019,100394,2025-03-23,,260,68948,2025-07-08 14:55:41
5020,100394,2025-02-07,credit,"14,536",83484,2025-09-29 14:55:41
5021,100394,2025-07-17,debit,3226,80258,2025-07-14 14:55:41
5022,100395,03/08/2025,credit,3395,,2025-08-22 14:55:41
5023,100395,2025-12-31,credit,4201,19450,2025-10-25 14:55:41
5024,100395,2025-05-08,credit,2445,"21,895",2025-12-28 14:55:41
5025,100395,2025-08-26,credit,18806,40701,2025-11-25 14:55:41
5026,100395,2025-13-40,debit,4810,,2025-08-20 14:55:41
5027,100395,2025-09-06,,15237,35891,2025-08-15 14:55:41
5028,100396,2025-07-12,credit,"19,434",30210,2025-12-31 14:55:41
5029,100396,2025-08-25,,8757,30210,2025-10-18 14:55:41
5030,100396,2025-03-30,,7504,30210,2025-10-17 14:55:41
5031,100396,2025-02-03,credit,--,47630,2025-09-06 14:55:41
5032,100396,2025-05-22,,10852,47630,2025-08-18 14:55:41
5033,100396,2025-12-13,debit,564,47066,2025-09-13 14:55:41
5034,100396,2025-06-20,credit,16958,64024,2025-10-15 14:55:41
5035,100396,2025-05-22,debit,17371,46653,2025-12-18 14:55:41
5036,100396,2025-03-20,credit,17246,63899,2025-07-05 14:55:41
5037,100396,17/02/2025,debit,18543,45356,2025-07-29 14:55:41
5038,100396,2025-05-29,,"3,964",45356,2025-12-19 14:55:41
5039,100396,2025-13-40,debit,,26285,2025-08-13 14:55:41
5040,100396,2025-09-04,,9102,26285,2025-12-07 14:55:41
5041,100396,2025-07-30,debit,"4,110",22175,2025-09-15 14:55:41
5042,100396,2025-12-20,,1001,22175,2025-11-26 14:55:41
5043,100396,2025-05-21,credit,10994,33169,2025-12-19 14:55:41
5044,100397,2025-07-30,,19782,N/A,2025-11-22 14:55:41
5045,100397,2025-03-06,debit,16462,0,2025-09-16 14:55:41
5046,100397,2025-01-29,debit,7736,0,2025-11-09 14:55:41
5047,100397,2025-02-27,,12518,0,2025-11-23 14:55:41
5048,100397,2025-03-26,,8746,0,2025-11-02 14:55:41
5049,100397,2025-12-23,debit,255850,0,2025-10-22 14:55:41
5050,100397,2025-09-22,credit,"13,205",0,2025-08-05 14:55:41
5051,100397,2025-13-40,debit,N/A,,2025-12-06 14:55:41
5052,100397,2025-01-16,debit,14226,--,2025-09-30 14:55:41
5053,100397,2025-07-29,,1762,₹0,2025-07-05 14:55:41
5054,100397,2025-08-10,,9070,0,2025-10-17 14:55:41
5055,100397,2025-02-09,,10371,0,2025-12-18 14:55:41
5056,100398,2025-08-25,debit,N/A,37187,2025-11-21 14:55:41
5057,100398,2025-04-29,debit,,23630,2025-10-24 14:55:41
5058,100398,2025-02-18,debit,19000,4630,2025-09-03 14:55:41
5059,100398,08/05/2025,credit,--,"15,398",2025-09-06 14:55:41
5060,100398,2025-13-40,,"19,038","₹15,398",2025-11-23 14:55:41
5061,100398,2025-05-12,debit,19097,0,2025-07-16 14:55:41
5062,100398,2025-05-15,,12831,--,2025-10-06 14:55:41
5063,100398,2025-09-03,credit,"8,336","4,637",2025-10-12 14:55:41
5064,100398,2025-03-20,credit,--,14157,2025-12-18 14:55:41
5065,100398,22/11/2025,,,"14,157",2025-12-14 14:55:41
5066,100398,2025-12-07,,16671,"14,157",2025-10-03 14:55:41
5067,100398,2025-12-01,credit,"14,964",29121,2025-09-18 14:55:41
5068,100398,2025-08-23,,12238,29121,2025-11-11 14:55:41
5069,100398,27/03/2025,credit,5192,34313,2026-01-08 14:55:41
5070,100399,2025-10-24,credit,19059,40170,2025-10-14 14:55:41
5071,100399,2025-07-09,credit,9949,50119,2026-01-03 14:55:41
5072,100399,2025-09-19,,"13,360",50119,2025-11-09 14:55:41
5073,100399,2025-06-11,debit,18748,31371,2025-12-31 14:55:41
5074,100399,2025-13-40,credit,1687,,2025-11-03 14:55:41
5075,100399,2025-02-16,debit,--,,2025-12-11 14:55:41
5076,100399,2025-08-25,credit,6277,N/A,2025-12-13 14:55:41
5077,100399,2025-02-14,,19825,38296,2025-12-20 14:55:41
5078,100399,2025-05-04,debit,5084,33212,2025-11-24 14:55:41
5079,100399,2025-02-06,,14769,33212,2025-07-11 14:55:41
5080,100399,2025-12-17,debit,5543,27669,2025-08-12 14:55:41
5081,100399,2025-03-04,debit,9055,"18,614",2025-09-13 14:55:41
5082,100399,2025-05-28,credit,274,18888,2025-11-11 14:55:41
5083,100399,2025-06-03,debit,5253,13635,2025-08-22 14:55:41
5084,100399,2025-13-40,debit,"16,118",,2025-08-31 14:55:41
5085,100399,2025-08-09,credit,18969,"16,486",2025-07-21 14:55:41
5086,100399,2025-04-04,,12945,16486,2025-07-16 14:55:41
5087,100399,2025-02-02,,18313,16486,2025-12-23 14:55:41
5088,100399,2025-05-03,debit,N/A,6195,2026-01-04 14:55:41
5089,100399,2025-05-23,credit,19516,25711,2025-11-21 14:55:41
5090,100400,2025-03-06,credit,9008,16733,2025-07-02 14:55:41
5091,100400,2025-07-20,credit,13130,29863,2025-10-04 14:55:41
5092,100400,2025-04-13,debit,19973,9890,2025-11-30 14:55:41
5093,100400,23/10/2025,credit,8750,18640,2025-11-29 14:55:41
5094,100400,2025-11-18,credit,2618,21258,2026-01-07 14:55:41
5095,100400,2025-09-09,debit,6464,"14,794",2025-09-25 14:55:41
5096,100400,2025-10-15,,17125,14794,2026-01-15 14:55:41
5097,100400,2025-08-03,debit,14285,509,2025-09-29 14:55:41
5098,100400,2025-11-03,,7205,509,2025-08-15 14:55:41
5099,100401,2025-01-29,debit,10190,8468,2025-09-06 14:55:41
5100,100401,2025-12-04,credit,17083,25551,2025-10-15 14:55:41
5101,100401,2025-13-40,credit,11218,36769,2026-01-13 14:55:41
5102,100401,05/04/2025,credit,"₹1,356","₹38,125",2025-10-07 14:55:41
5103,100401,2025-02-27,debit,7707,30418,2025-08-10 14:55:41
5104,100401,2025-12-28,debit,"12,550",17868,2025-10-31 14:55:41
5105,100401,2025-09-12,debit,301,"17,567",2026-01-04 14:55:41
5106,100401,2025-04-03,,13078,17567,2025-11-12 14:55:41
5107,100402,2025-13-40,credit,12385,39899,2025-12-31 14:55:41
5108,100402,2025-04-30,debit,5931,33968,2025-11-13 14:55:41
5109,100402,2025-06-08,,,33968,2026-01-11 14:55:41
5110,100402,2025-04-02,credit,2567,"36,535",2025-12-14 14:55:41
5111,100402,2025-10-27,debit,15629,"₹20,906",2025-09-11 14:55:41
5112,100402,2025-02-18,debit,5948,14958,2025-07-20 14:55:41
5113,100402,2025-01-30,,9612,14958,2025-11-27 14:55:41
5114,100402,2025-02-27,debit,2496,12462,2025-08-10 14:55:41
5115,100402,2025-10-19,,2668,12462,2025-09-24 14:55:41
5116,100402,2025-06-08,credit,10242,22704,2025-07-06 14:55:41
5117,100402,2025-01-25,,17284,--,2025-12-05 14:55:41
5118,100402,2025-10-08,debit,5307,17397,2025-10-31 14:55:41
5119,100402,20/07/2025,credit,9851,27248,2025-11-15 14:55:41
5120,100402,2025-01-09,credit,--,39648,2025-10-20 14:55:41
5121,100402,2025-10-28,debit,--,21736,2025-10-04 14:55:41
5122,100402,2025-09-19,,18309,21736,2025-08-02 14:55:41
5123,100403,2025-06-16,,8867,"12,315",2025-10-07 14:55:41
5124,100403,2025-02-23,credit,3038,15353,2025-09-16 14:55:41
5125,100403,2025-09-20,credit,N/A,25138,2025-07-20 14:55:41
5126,100403,2025-05-22,debit,4212,20926,2025-12-31 14:55:41
5127,100403,25/12/2025,debit,16838,4088,2025-08-26 14:55:41
5128,100403,2025-07-21,debit,11202,₹0,2025-11-14 14:55:41
5129,100403,2025-04-22,debit,1936,0,2025-12-08 14:55:41
5130,100403,2025-03-31,,4312,0,2025-12-23 14:55:41
5131,100403,2025-12-29,debit,2865,0,2025-10-24 14:55:41
5132,100403,2025-01-07,credit,17207,5292,2025-08-16 14:55:41
5133,100404,2025-08-28,,13237,2245,2025-08-19 14:55:41
5134,100404,2025-10-31,debit,10985,₹0,2026-01-12 14:55:41
5135,100404,2025-12-07,,"15,249",0,2025-07-27 14:55:41
5136,100404,2025-09-07,credit,14080,5340,2025-09-29 14:55:41
5137,100404,2025-10-08,,11008,5340,2025-10-15 14:55:41
5138,100404,2025-09-23,debit,15538,0,2025-11-05 14:55:41
5139,100404,2025-02-13,,12248,0,2025-08-31 14:55:41
5140,100404,2025-02-17,credit,12668,2470,2025-11-09 14:55:41
5141,100404,2025-01-30,,10698,2470,2025-09-22 14:55:41
5142,100404,2025-12-24,debit,"18,921",0,2025-07-07 14:55:41
5143,100405,2025-07-18,,6634,45981,2025-11-22 14:55:41
5144,100405,2025-11-23,,"11,773",45981,2025-08-10 14:55:41
5145,100405,2025-13-40,,2232,45981,2025-11-30 14:55:41
5146,100405,2025-10-04,credit,9882,55863,2025-07-23 14:55:41
5147,100405,2025-08-06,credit,--,74519,2025-10-18 14:55:41
5148,100405,2025-08-08,credit,4092,78611,2025-09-26 14:55:41
5149,100405,2025-03-12,credit,14371,,2025-08-23 14:55:41
5150,100405,2025-01-10,credit,15168,108150,2025-07-25 14:55:41
5151,100405,2025-09-18,,17124,"₹108,150",2025-12-17 14:55:41
5152,100405,28/01/2025,debit,19170,"₹88,980",2025-07-06 14:55:41
5153,100406,2025-04-20,debit,"17,338",11779,2025-12-06 14:55:41
5154,100406,2025-13-40,,18441,11779,2025-09-15 14:55:41
5155,100406,2025-10-16,debit,"15,800",0,2025-12-04 14:55:41
5156,100406,2025-05-27,credit,3059,0,2026-01-12 14:55:41
5157,100406,2025-07-27,debit,"8,851",0,2025-07-31 14:55:41
5158,100406,18/03/2025,debit,984,0,2025-08-31 14:55:41
5159,100406,2025-05-24,credit,"₹1,161",0,2026-01-07 14:55:41
5160,100407,2025-01-14,,4526,23627,2025-10-08 14:55:41
5161,100407,2025-10-12,credit,19694,43321,2025-08-03 14:55:41
5162,100407,2025-13-40,credit,5794,49115,2025-10-24 14:55:41
5163,100407,2025-07-29,debit,15330,33785,2025-12-13 14:55:41
5164,100407,2025-10-07,,9979,33785,2025-11-09 14:55:41
5165,100407,2025-02-13,credit,14387,48172,2025-12-19 14:55:41
5166,100407,2025-02-24,credit,13616,"61,788",2025-10-07 14:55:41
5167,100407,2025-03-26,debit,6135,55653,2025-10-12 14:55:41
5168,100407,2025-13-40,credit,"₹1,339",N/A,2025-11-02 14:55:41
5169,100407,2025-06-27,debit,17603,39389,2025-07-20 14:55:41
5170,100407,2025-03-31,debit,"₹15,205",24184,2025-08-28 14:55:41
5171,100407,2025-01-20,debit,,22425,2025-07-14 14:55:41
5172,100407,2025-02-08,,2696,22425,2025-12-30 14:55:41
5173,100407,2025-02-17,credit,9323,31748,2025-08-01 14:55:41
5174,100408,2025-03-10,,N/A,40159,2025-09-21 14:55:41
5175,100408,2025-04-24,,8883,40159,2025-08-25 14:55:41
5176,100408,2025-03-08,debit,14784,25375,2026-01-10 14:55:41
5177,100408,2025-09-15,,--,25375,2025-07-21 14:55:41
5178,100408,2025-07-07,debit,10284,"15,091",2025-12-25 14:55:41
5179,100408,2025-01-24,debit,6994,8097,2025-09-17 14:55:41
5180,100408,2025-11-03,debit,10536,0,2025-10-13 14:55:41
5181,100408,2025-08-15,debit,19042,₹0,2025-07-06 14:55:41
5182,100408,2025-05-24,credit,7163,0,2025-07-11 14:55:41
5183,100408,2025-13-40,credit,9496,₹0,2026-01-14 14:55:41
5184,100408,2025-10-21,,6479,0,2025-07-06 14:55:41
5185,100408,2025-10-16,credit,14043,"9,221",2025-12-27 14:55:41
5186,100408,2025-04-28,debit,13724,0,2025-09-02 14:55:41
5187,100408,2025-05-12,credit,757,0,2025-08-02 14:55:41
5188,100409,2025-05-21,debit,3878,"₹18,319",2025-11-02 14:55:41
5189,100409,2025-03-19,,1628,"18,319",2025-12-23 14:55:41
5190,100409,2025-12-25,credit,11992,30311,2025-08-24 14:55:41
5191,100409,2025-05-19,credit,14599,44910,2026-01-06 14:55:41
5192,100409,2025-02-15,credit,15613,60523,2025-10-19 14:55:41
5193,100409,2025-04-14,debit,2520,58003,2025-08-22 14:55:41
5194,100409,2025-02-07,,13910,58003,2025-12-23 14:55:41
5195,100409,2025-06-01,debit,--,39682,2025-12-04 14:55:41
5196,100409,2025-04-18,,8635,39682,2025-09-21 14:55:41
5197,100409,2025-04-13,,3714,39682,2025-12-01 14:55:41
5198,100409,2025-05-12,,12690,"₹39,682",2025-07-24 14:55:41
5199,100410,2025-06-22,credit,,25743,2025-11-04 14:55:41
5200,100410,2025-02-28,,112400,25743,2025-09-24 14:55:41
5201,100410,2025-11-14,credit,"14,148","₹39,891",2025-07-26 14:55:41
5202,100410,2025-13-40,credit,8213,48104,2025-09-11 14:55:41
5203,100410,2025-01-03,debit,11663,36441,2025-11-17 14:55:41
5204,100410,2025-13-40,,N/A,36441,2025-08-14 14:55:41
5205,100410,2025-06-24,credit,"15,905","52,346",2025-08-26 14:55:41
5206,100410,2025-12-17,,17529,52346,2025-12-23 14:55:41
5207,100410,2025-04-21,,13451,52346,2025-10-24 14:55:41
5208,100410,2025-01-13,credit,2803,55149,2025-07-11 14:55:41
5209,100411,2025-05-14,credit,14779,"₹53,136",2025-09-09 14:55:41
5210,100411,2025-06-30,debit,12257,40879,2025-08-02 14:55:41
5211,100411,2025-06-07,debit,15430,25449,2025-09-06 14:55:41
5212,100411,2025-03-24,,19496,25449,2025-10-26 14:55:41
5213,100411,2025-07-28,,17142,25449,2025-08-11 14:55:41
5214,100411,2025-07-21,,N/A,25449,2025-12-13 14:55:41
5215,100411,2025-08-30,,16659,25449,2025-07-18 14:55:41
5216,100411,2025-01-09,credit,4190,29639,2025-10-17 14:55:41
5217,100411,2025-09-02,,19766,29639,2025-10-04 14:55:41
5218,100411,2025-05-27,,"₹4,458",29639,2025-08-08 14:55:41
5219,100411,29/10/2025,debit,3825,25814,2025-08-22 14:55:41
5220,100411,2025-13-40,,"9,485",25814,2025-07-23 14:55:41
5221,100412,2025-02-16,,"₹19,583",14046,2025-12-14 14:55:41
5222,100412,2025-09-23,debit,--,"₹5,249",2026-01-10 14:55:41
5223,100412,2025-06-17,,3198,5249,2025-12-07 14:55:41
5224,100412,2025-12-13,debit,10220,0,2025-10-01 14:55:41
5225,100412,2025-04-29,debit,11403,0,2026-01-07 14:55:41
5226,100412,2025-04-10,debit,,0,2025-07-14 14:55:41
5227,100412,2025-01-05,credit,12262,0,2025-09-26 14:55:41
5228,100412,2025-11-15,,11047,0,2025-12-02 14:55:41
5229,100412,2025-07-12,credit,8871,--,2025-10-17 14:55:41
5230,100412,2025-10-19,,17004,525,2025-08-17 14:55:41
5231,100413,2025-01-19,credit,12159,44786,2025-10-29 14:55:41
5232,100413,2025-03-12,credit,1446,46232,2025-08-23 14:55:41
5233,100413,2025-13-40,,18655,46232,2025-09-23 14:55:41
5234,100413,2025-11-21,debit,"7,261",38971,2025-07-13 14:55:41
5235,100413,2025-07-03,debit,14295,24676,2025-10-04 14:55:41
5236,100413,2025-06-29,,14065,24676,2025-09-12 14:55:41
5237,100413,2025-09-10,credit,7958,32634,2025-07-31 14:55:41
5238,100413,2025-03-08,debit,"₹16,956",15678,2026-01-12 14:55:41
5239,100413,2025-02-05,,18277,15678,2025-10-10 14:55:41
5240,100413,2025-08-18,credit,,31021,2025-07-06 14:55:41
5241,100413,2025-10-16,,5855,31021,2025-08-20 14:55:41
5242,100413,2025-12-11,,18738,31021,2026-01-05 14:55:41
5243,100413,2025-12-06,debit,1850,"29,171",2025-10-27 14:55:41
5244,100413,2025-05-29,debit,3685,25486,2025-11-12 14:55:41
5245,100413,2025-03-13,debit,18554,6932,2025-11-20 14:55:41
5246,100413,2025-09-22,,N/A,6932,2025-08-08 14:55:41
5247,100413,2025-03-06,debit,4375,2557,2026-01-03 14:55:41
5248,100413,2025-10-10,,14048,"2,557",2025-11-23 14:55:41
5249,100413,2025-07-17,debit,15520,,2026-01-04 14:55:41
5250,100414,2025-08-04,debit,"1,116",46515,2025-07-23 14:55:41
5251,100414,2025-12-05,debit,9389,37126,2025-07-08 14:55:41
5252,100414,2025-06-15,credit,3517,40643,2025-07-30 14:55:41
5253,100414,2025-03-22,debit,2829,37814,2025-12-22 14:55:41
5254,100414,2025-10-10,,4566,37814,2025-12-04 14:55:41
5255,100414,2025-10-03,credit,13634,51448,2025-08-14 14:55:41
5256,100415,2025-11-20,debit,14587,"19,884",2025-08-25 14:55:41
5257,100415,2025-08-09,debit,18720,1164,2025-08-05 14:55:41
5258,100415,2025-11-09,debit,183300,0,2025-09-11 14:55:41
5259,100415,2025-11-03,,--,0,2025-09-18 14:55:41
5260,100415,2025-06-09,,12854,0,2025-08-28 14:55:41
5261,100415,2025-02-09,credit,16834,0,2025-08-31 14:55:41
5262,100415,2025-10-05,credit,"7,377",,2025-08-03 14:55:41
5263,100415,2025-05-23,,8490,0,2025-10-20 14:55:41
5264,100415,2025-03-11,credit,2306,,2025-11-09 14:55:41
5265,100415,2025-12-19,,4520,0,2025-10-22 14:55:41
5266,100415,2025-06-04,debit,5856,0,2025-09-01 14:55:41
5267,100415,2025-12-02,debit,14006,0,2025-12-08 14:55:41
5268,100415,2025-07-09,debit,14277,0,2025-08-26 14:55:41
5269,100415,2025-05-29,,"18,502",0,2025-07-19 14:55:41
5270,100415,2025-10-31,,1536,,2025-12-05 14:55:41
5271,100415,2025-06-14,,6530,0,2025-10-25 14:55:41
5272,100415,2025-06-11,credit,11568,,2025-11-11 14:55:41
5273,100416,2025-03-11,credit,19455,51452,2025-12-28 14:55:41
5274,100416,2025-13-40,credit,3354,54806,2025-07-27 14:55:41
5275,100416,2025-12-09,,12110,54806,2026-01-06 14:55:41
5276,100416,2025-07-09,credit,14552,69358,2025-12-15 14:55:41
5277,100416,2025-05-20,,13056,69358,2025-08-08 14:55:41
5278,100416,2025-09-12,credit,7058,--,2025-07-12 14:55:41
5279,100416,2025-08-13,credit,19959,96375,2025-11-20 14:55:41
5280,100416,2025-09-27,,2124,96375,2025-11-04 14:55:41
5281,100416,2025-01-03,,13412,96375,2025-11-17 14:55:41
5282,100416,2025-02-07,,2727,96375,2025-11-02 14:55:41
5283,100416,2025-09-03,,10860,96375,2025-10-20 14:55:41
5284,100416,2025-05-27,debit,"13,788",82587,2025-08-04 14:55:41
5285,100416,2025-02-20,debit,7268,75319,2025-11-05 14:55:41
5286,100416,2025-09-08,credit,1941,77260,2025-09-27 14:55:41
5287,100416,2025-03-07,credit,"4,547",,2025-07-29 14:55:41
5288,100416,2025-01-15,,17742,81807,2025-07-31 14:55:41
5289,100416,2025-11-19,debit,,79899,2026-01-02 14:55:41
5290,100416,2025-05-02,credit,18598,--,2025-10-01 14:55:41
5291,100417,2025-04-27,debit,10525,19638,2025-07-13 14:55:41
5292,100417,2025-01-20,credit,17541,37179,2025-07-25 14:55:41
5293,100417,2025-02-05,debit,16464,"₹20,715",2025-08-16 14:55:41
5294,100417,2025-06-14,credit,"₹13,496","34,211",2025-09-10 14:55:41
5295,100417,2025-12-25,,"15,750",34211,2025-10-29 14:55:41
5296,100417,2025-08-26,credit,8275,42486,2025-11-25 14:55:41
5297,100417,2025-02-17,credit,794,43280,2025-12-12 14:55:41
5298,100417,2025-11-26,debit,18783,24497,2025-07-28 14:55:41
5299,100417,2025-06-26,,2830,,2025-09-30 14:55:41
5300,100417,2025-01-16,credit,1344,"25,841",2025-09-10 14:55:41
5301,100417,2025-07-13,credit,17540,43381,2025-09-30 14:55:41
5302,100417,2025-02-28,debit,"11,885",31496,2026-01-03 14:55:41
5303,100417,2025-08-27,debit,"6,845",24651,2025-08-02 14:55:41
5304,100417,19/07/2025,credit,17422,"42,073",2025-12-08 14:55:41
5305,100417,2025-02-12,,8068,"42,073",2026-01-08 14:55:41
5306,100417,2025-11-30,credit,16768,58841,2025-09-20 14:55:41
5307,100417,2025-08-26,debit,14475,44366,2026-01-12 14:55:41
5308,100418,2025-03-13,credit,15888,,2025-09-13 14:55:41
5309,100418,2025-10-28,debit,,38324,2025-11-13 14:55:41
5310,100418,2025-07-05,credit,4628,42952,2025-12-16 14:55:41
5311,100418,2025-06-25,credit,8695,51647,2025-10-29 14:55:41
5312,100418,2025-08-10,credit,N/A,"59,553",2025-08-10 14:55:41
5313,100418,2025-02-26,credit,4258,63811,2025-10-02 14:55:41
5314,100418,2025-12-20,,1973,63811,2025-07-16 14:55:41
5315,100418,2025-13-40,credit,,67851,2025-07-14 14:55:41
5316,100418,2025-09-05,,18877,67851,2025-09-07 14:55:41
5317,100418,2025-11-07,credit,18624,,2025-07-07 14:55:41
5318,100418,2025-09-20,credit,18611,105086,2025-12-18 14:55:41
5319,100418,2025-13-40,debit,17216,87870,2025-08-27 14:55:41
5320,100418,2025-10-06,,15008,87870,2025-08-28 14:55:41
5321,100418,2025-01-28,credit,9357,N/A,2025-08-23 14:55:41
5322,100419,2025-09-22,debit,1125,17687,2025-12-11 14:55:41
5323,100419,2025-09-07,debit,8577,9110,2025-08-29 14:55:41
5324,100419,2025-01-20,credit,10068,19178,2025-10-07 14:55:41
5325,100419,2025-12-12,,3731,19178,2025-09-05 14:55:41
5326,100419,2025-02-25,debit,1971,17207,2025-11-08 14:55:41
5327,100419,2025-08-05,debit,18769,--,2025-11-23 14:55:41
5328,100419,2025-12-17,debit,"2,107",0,2025-08-19 14:55:41
5329,100419,2025-02-15,,9747,0,2026-01-02 14:55:41
5330,100419,2025-11-08,,"11,681",₹0,2026-01-14 14:55:41
5331,100419,2025-03-28,,7214,,2025-10-20 14:55:41
5332,100419,2025-07-01,credit,6024,2355,2025-11-01 14:55:41
5333,100419,2025-08-12,credit,9090,11445,2025-10-08 14:55:41
5334,100419,2025-02-04,,3783,11445,2025-12-15 14:55:41
5335,100419,2025-04-21,debit,"19,808",0,2025-11-19 14:55:41
5336,100419,2025-01-26,credit,14092,"5,729",2025-10-01 14:55:41
5337,100419,2025-05-10,credit,"6,595",12324,2025-10-23 14:55:41
5338,100419,2025-02-27,,6737,12324,2025-11-20 14:55:41
5339,100420,2025-03-11,,16152,48523,2025-09-10 14:55:41
5340,100420,2025-05-13,credit,"₹4,960","₹53,483",2025-10-28 14:55:41
5341,100420,2025-03-20,debit,7001,46482,2025-09-06 14:55:41
5342,100420,2025-11-19,debit,15590,"₹30,892",2025-11-04 14:55:41
5343,100420,2025-12-24,credit,3158,34050,2025-07-11 14:55:41
5344,100420,2025-02-11,,18082,34050,2025-08-30 14:55:41
5345,100420,2025-09-16,,4339,34050,2025-07-03 14:55:41
5346,100420,2025-02-27,,9067,"₹34,050",2025-11-22 14:55:41
5347,100420,2025-11-03,debit,14361,19689,2025-10-07 14:55:41
5348,100420,2025-04-12,debit,9377,10312,2025-07-24 14:55:41
5349,100420,2025-08-18,credit,14889,25201,2025-07-25 14:55:41
5350,100420,2025-11-05,,"₹1,047",25201,2025-12-11 14:55:41
5351,100420,2025-06-20,debit,9058,16143,2025-08-19 14:55:41
5352,100420,2025-12-07,,₹863,16143,2025-09-03 14:55:41
5353,100420,2025-02-13,credit,--,29279,2026-01-09 14:55:41
5354,100420,2025-03-08,,15196,29279,2026-01-08 14:55:41
5355,100420,2025-05-26,credit,2422,31701,2025-07-23 14:55:41
5356,100420,2025-06-21,debit,"13,549",18152,2025-10-10 14:55:41
5357,100420,2025-10-22,credit,N/A,37405,2025-08-07 14:55:41
5358,100420,2025-12-28,debit,"19,256",18149,2025-09-03 14:55:41
5359,100421,2025-09-14,,19089,2073,2026-01-14 14:55:41
5360,100421,2025-04-08,debit,4469,0,2025-12-10 14:55:41
5361,100421,2025-12-29,debit,8744,0,2025-11-29 14:55:41
5362,100421,2025-04-03,credit,10978,0,2025-08-01 14:55:41
5363,100421,2025-10-13,credit,12466,"12,304",2025-08-25 14:55:41
5364,100421,2025-04-26,debit,7437,4867,2025-07-20 14:55:41
